Unnamed: 0,id,text,label,type,model_wrong,db.model_preds,status,round,split,annotator,Incitement of Violence,Praising violence,Praising extremist acts,Targeting ethnic or racial groups,Ideologically motivated threats,Anti-democratic rhetoric,Personal Attacks,Sexual harassment,Physical violence,Psychological attacks
183,10261,"discrimination against black people is not wrong and disgusting, its good",hate,notgiven,True,0.93292,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
184,10262,Foreigners take our jobs,hate,notgiven,True,0.99643,dynabench entry,1,test,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
185,10263,"discrimination against latinos is not wrong and disgusting, its good",hate,notgiven,True,0.94092,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
186,10264,Foreigners suck,hate,notgiven,False,0.16808,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
187,10265,"discrimination against refugees is not wrong and disgusting, its good",hate,notgiven,True,0.97565,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
188,10266,"discrimination against immigrants is not wrong and disgusting, its good",hate,notgiven,True,0.96832,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
189,10267,"discrimination against asylum seekers is not wrong and disgusting, its good",hate,notgiven,True,0.96298,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
190,10268,"discrimination against homos is not wrong and disgusting, its good",hate,notgiven,False,0.15494,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
191,10269,"discrimination against h0m0s is not wrong and disgusting, its good",hate,notgiven,True,0.96341,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
192,10270,Brexit is a game and foreigners want to win it,hate,notgiven,True,0.99235,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
193,10271,Them vs US,hate,notgiven,True,0.99764,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
194,10272,no for Foreigners,hate,notgiven,True,0.99504,dynabench entry,1,test,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
195,10273,We vs them,hate,notgiven,True,0.99761,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
196,10274,Christians vs Muslims,hate,notgiven,True,0.99665,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
197,10275,British people can not be Muslims,hate,notgiven,True,0.99444,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
198,10276,Muslims do not belong to Britain,hate,notgiven,True,0.98227,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
199,10277,Britain without LGBT,hate,notgiven,True,0.98278,dynabench entry,1,test,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
200,10278,Muslims are all ISIS,hate,notgiven,True,0.81602,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
201,10279,Islam is ISIS,hate,notgiven,True,0.99254,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
202,10280,Terrorism is Islam,hate,notgiven,True,0.99175,dynabench entry,1,dev,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
203,10281,Terrorism is equal to Islam,hate,notgiven,True,0.98991,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
204,10282,Terrorism= Islam,hate,notgiven,True,0.99256,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
205,10283,Britain without Muslims,hate,notgiven,True,0.98965,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
206,10284,No for British Muslims,hate,notgiven,True,0.99442,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
207,10285,Britain is full of dogs,hate,notgiven,False,0.42031,dynabench entry,1,test,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
208,10286,Nazis are great,hate,notgiven,True,0.985,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
209,10288,women need to die,hate,notgiven,True,0.96328,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
210,10290,jewish people need to die,hate,notgiven,True,0.8053,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
211,10292,Nazis are fair,hate,notgiven,True,0.99337,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
212,10294,black people need to die,hate,notgiven,False,0.27224,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
213,10295,gay people need to die,hate,notgiven,False,0.16939,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
214,10296,gays need to die,hate,notgiven,False,0.34955,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
215,10299,refugees need to die,hate,notgiven,False,0.34929,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
216,10301,immigrants need to die,hate,notgiven,True,0.95156,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
217,10305,VIVA Palestine,hate,notgiven,True,0.99852,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
218,10309,girls need to die,hate,notgiven,False,0.24093,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
219,10311,No for Arabs,hate,notgiven,True,0.99033,dynabench entry,1,test,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
220,10316,boys need to die,hate,notgiven,True,0.92263,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
221,10320,disabled people need to die,hate,notgiven,True,0.99443,dynabench entry,1,test,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
222,10321,We'll make a pastrami sandwich of them,hate,notgiven,True,0.99831,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
223,10323,lesbians need to die,hate,notgiven,False,0.04359,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
224,10328,transgender people need to die,hate,notgiven,True,0.89422,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
225,10331,hispanic people need to die,hate,notgiven,False,0.38329,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
226,10332,spanish people need to die,hate,notgiven,True,0.93405,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
227,10333,polish people need to die,hate,notgiven,True,0.96999,dynabench entry,1,dev,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
228,10334,german people need to die,hate,notgiven,True,0.98355,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
229,10336,white people need to die,hate,notgiven,True,0.90322,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
230,10339,straight white women need to die,hate,notgiven,True,0.90968,dynabench entry,1,dev,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
231,10341,old people need to die,hate,notgiven,True,0.99099,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
232,10342,there will be no Palestine in 50 years,hate,notgiven,True,0.99378,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
233,10357,The cancer of foreigners is spreading,hate,notgiven,True,0.92615,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
234,10363,Israelis feel strong nowadays because they are protected by the US,hate,notgiven,True,0.992,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
235,10369,"The problem is always foreign intervention, its never us",hate,notgiven,True,0.99648,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
236,10387,i would love it if all women shot themselves,hate,notgiven,True,0.96305,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
237,10389,Oh god Political Islam,hate,notgiven,True,0.99839,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
238,10392,i would love it if all muslims shot themselves,hate,notgiven,False,0.09253,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
239,10396,i would love it if all jews shot themselves,hate,notgiven,False,0.05994,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
240,10401,may God bless ISIS,hate,notgiven,True,0.99648,dynabench entry,1,dev,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
241,10407,i would love it if all gays shot themselves,hate,notgiven,False,0.08738,dynabench entry,1,test,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
242,10412,i would love it if all white people shot themselves,hate,notgiven,True,0.96599,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
243,10416,May Allah bless Daesh,hate,notgiven,True,0.9894,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
244,10418,i would love it if all black people shot themselves,hate,notgiven,True,0.96193,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
245,10422,i would love it if all disabled people shot themselves,hate,notgiven,True,0.96532,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
246,10424,Everyone keeps forgetting the Samson option,hate,notgiven,True,0.99779,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
247,10428,i would love it if all immigrants shot themselves,hate,notgiven,True,0.86988,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
248,10435,i would love it if all spanish people shot themselves,hate,notgiven,True,0.9461,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
249,10437,i would love it if all german people shot themselves,hate,notgiven,True,0.98534,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
250,10440,i would love it if all mixed race people shot themselves,hate,notgiven,True,0.92934,dynabench entry,1,test,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
251,10442,i would love it if all lighties shot themselves,hate,notgiven,True,0.98533,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
252,10444,i would love it if all lesbians shot themselves,hate,notgiven,False,0.08822,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
253,10446,i would love it if all children shot themselves,hate,notgiven,True,0.97203,dynabench entry,1,test,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
254,10448,i would love it if all old people shot themselves,hate,notgiven,True,0.96155,dynabench entry,1,dev,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
255,10449,Getting our ass kicked does not mean that we should get over it,hate,notgiven,False,0.14609,dynabench entry,1,test,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
256,10451,i would love it if all transgenders shot themselves,hate,notgiven,True,0.94925,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
257,10455,i would love it if all tr4nnys shot themselves,hate,notgiven,True,0.91991,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
258,10458,They don't want the Palestinians to stay,hate,notgiven,True,0.95354,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
259,10466,i would love it if all f4gs shot themselves,hate,notgiven,True,0.96145,dynabench entry,1,dev,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
260,10467,i would love it if all n1gg4s shot themselves,hate,notgiven,True,0.93074,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
261,10469,The idea that the Palestinians can be resettled in the desert is nonsensical,hate,notgiven,True,0.91217,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
262,10470,i would love it if all k1k3s shot themselves,hate,notgiven,True,0.95128,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
263,10479,"All religions are dangerous for women, men and kids",hate,notgiven,True,0.96834,dynabench entry,1,dev,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
264,10486,trump needs to shot himself,nothate,none,True,0.28797,dynabench entry,1,test,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
265,10489,"It's just superstition, all of it. Nature worship, Christianity, astrology,  it's all the same old bullshit.",hate,notgiven,True,0.87185,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
266,10490,biden needs to shoot himself,nothate,none,False,0.84872,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
267,10492,It's as crazy as all other religions,hate,notgiven,True,0.84829,dynabench entry,1,test,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
268,10496,justin bieber needs to shoot himself,nothate,none,False,0.82982,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
269,10497,religion is still stupid and superstitious,hate,notgiven,False,0.07065,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
270,10500,obama needs to shoot himself,nothate,none,True,0.12845,dynabench entry,1,dev,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
271,10503,"Harmful nonsense, just like all religions",hate,notgiven,True,0.91925,dynabench entry,1,test,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
272,10508,boris needs to shoot himself,nothate,none,True,0.44724,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
273,10510,We can't rely on a broken system or religions to teach our children morals,hate,notgiven,True,0.98228,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
274,10512,i want to kick trump in his fat head,nothate,none,True,0.04621,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
275,10515,We shouldnt teach anybody at any age any religion,hate,notgiven,True,0.98383,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
276,10520,trump needs to be stopped,nothate,none,False,0.98809,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
277,10521,religions stunt kid's development,hate,notgiven,True,0.99864,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
278,10524,im dead,nothate,none,False,0.92842,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
279,10526,boris is fucking up this country,nothate,none,True,0.01002,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
280,10527,religious schools should be banned in the UK,hate,notgiven,True,0.9942,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
281,10529,cummings is fucking up this country,nothate,none,True,0.0298,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
282,10534,religious schools would confuse kids,hate,notgiven,True,0.99827,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
283,10539,No for religious schools,hate,notgiven,True,0.99824,dynabench entry,1,dev,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
284,10541,raab is fucking up this country,nothate,none,True,0.01381,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
285,10543,sunak is fucking up this country,nothate,none,True,0.01651,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
286,10545,coronavirus is fucking up this country,nothate,none,True,0.04935,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
287,10546,racism is fucking up this country,nothate,none,False,0.96772,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
288,10547,Britain without Islamic schools,hate,notgiven,True,0.99484,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
289,10550,antisemitism is fucking up this country,nothate,none,True,0.06325,dynabench entry,1,dev,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
290,10553,Islamic schools inject harmful information in kids' brains,hate,notgiven,True,0.97652,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
291,10557,Islamic schools will produce new generation of ISIS,hate,notgiven,True,0.86411,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
292,10560,illness is fucking up this country,nothate,none,True,0.02665,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
293,10567,austerity is fucking up this country,nothate,none,True,0.11917,dynabench entry,1,train,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
294,10571,government cuts are fucking up this country,nothate,none,True,0.05387,dynabench entry,1,test,tbubpfn6ip,0,0,0,0,0,0,0,0,0,0
295,10577,"Coronavirus: Parents sending sick, symptomatic kids to school",hate,notgiven,True,0.99736,dynabench entry,1,dev,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
296,10585,The LGBT Community is Toxic,hate,notgiven,True,0.89429,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
297,10592,All LGBT Community should die,hate,notgiven,False,0.44329,dynabench entry,1,dev,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
298,10597,Well now you know he is a lukewarm Christian who tries to drag  you down the same road,hate,notgiven,True,0.92343,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
299,10605,Any man who claims to be a Christian but is for premarital sex is just  using Christianity to take advantage of Christian women,hate,notgiven,False,0.39441,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
300,10611,I have come across men that are fake Christians for the sole purpose  of dating and sleeping with Christian women,hate,notgiven,True,0.97667,dynabench entry,1,dev,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
301,10617,People using the faith to fish for genuine women and people,hate,notgiven,True,0.99561,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
302,10645,There's a lot of anti maskers but I wonder if there's anti wash your  hands people out there,hate,notgiven,True,0.99345,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
303,10707,No for men in my life which has been miserable since a man enters it,hate,notgiven,True,0.99002,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
304,10716,Old people are bad and i cant deal with or even talk to,hate,notgiven,True,0.94792,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
305,10728,over 65 are not nice to me and been not kind when i deal with that why i am not gona deal with,hate,notgiven,True,0.9914,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
306,10744,we are fed up with old people who ask for too much and make our lives a nightmare,hate,notgiven,True,0.94661,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
307,10757,I am fed up with people over 65,hate,notgiven,True,0.99263,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
308,10769,I wish over 65 die as they have lived enough and enjoyed their life so its time for us young people to enjoy our life without any disruption from old people,hate,notgiven,True,0.99559,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
309,10785,youngsters are annoying with loud music and weird clothes,hate,notgiven,True,0.98542,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
310,10799,young people get on my nerves with their behaviours,hate,notgiven,True,0.99395,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
311,10808,teenagers do not care about others,hate,notgiven,True,0.98857,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
312,10815,teenagers suck,hate,notgiven,False,0.03244,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
313,10824,teenagers think they are intelligent but they are stupid and cant figure out what they want,hate,notgiven,False,0.26609,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
314,10831,Teenagers can not fucking solve any problems they face and they need adults to help them,hate,notgiven,False,0.26128,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
315,10840,"babies are like animals, you should feed them and clean their butts and they are dependent on you in each thing",hate,notgiven,True,0.96004,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
316,10852,babies are bad in understanding what you tell them and they cant follow your orders,hate,notgiven,True,0.94875,dynabench entry,1,dev,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
317,10862,"women are evil and cant not be trusted in money, sex, work and everything",hate,notgiven,False,0.09402,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
318,10870,women are sex objects and they are in the world just to be enjoyed by men,hate,notgiven,False,0.10601,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
319,10879,women are the devil itself and the evil learns from them how to deal with people,hate,notgiven,True,0.50547,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
320,10883,boys are smarter than girls in everything in school,hate,notgiven,True,0.98719,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
321,10888,girls are smarter than boys in school,hate,notgiven,True,0.97166,dynabench entry,1,test,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
322,10894,boys should like blue and t should be their favourite colour,hate,notgiven,True,0.99603,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
323,10900,girls should like pink and t should be their favourite colour,hate,notgiven,True,0.98022,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
324,10906,"I wanna fuck young girls, they taste amazing",hate,notgiven,True,0.93066,dynabench entry,1,train,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
325,10912,I wanna fuck young boys,hate,notgiven,True,0.96639,dynabench entry,1,test,vde7gn0nrl,0,0,0,0,0,0,0,0,0,0
